,contractSymbol,lastTradeDate,strike,lastPrice,impliedVolatility,expiry_date,symbol,dates diff,Stock price
3,META250117C00020000,2023-11-10,20.0,309.2,1.464358146972656,2025-01-17,META,434.0,328.7699890136719
4,META250117C00025000,2023-12-11,25.0,301.0,1.0000000000000003e-05,2025-01-17,META,403.0,325.2799987792969
5,META250117C00030000,2023-12-11,30.0,297.0,1.0000000000000003e-05,2025-01-17,META,403.0,325.2799987792969
6,META250117C00035000,2023-11-10,35.0,294.54,1.2585486291503907,2025-01-17,META,434.0,328.7699890136719
7,META250117C00040000,2023-12-06,40.0,280.0,1.0000000000000003e-05,2025-01-17,META,408.0,317.45001220703125
8,META250117C00045000,2023-11-10,45.0,284.85,0.90429783203125,2025-01-17,META,434.0,328.7699890136719
9,META250117C00050000,2023-12-04,50.0,273.0,1.0000000000000003e-05,2025-01-17,META,410.0,320.0199890136719
10,META250117C00055000,2023-10-19,55.0,262.92,1.1323285571289063,2025-01-17,META,456.0,312.80999755859375
11,META250117C00060000,2023-12-04,60.0,263.1,1.0000000000000003e-05,2025-01-17,META,410.0,320.0199890136719
12,META250117C00065000,2023-08-16,65.0,239.94,1.0000000000000003e-05,2025-01-17,META,520.0,294.2900085449219
13,META250117C00070000,2023-10-27,70.0,231.0,1.1825602395629882,2025-01-17,META,448.0,296.7300109863281
14,META250117C00075000,2023-11-13,75.0,260.0,1.0024463940429689,2025-01-17,META,431.0,329.19000244140625
15,META250117C00080000,2023-12-07,80.0,252.0,1.0000000000000003e-05,2025-01-17,META,407.0,326.5899963378906
16,META250117C00085000,2023-12-08,85.0,251.05,1.0000000000000003e-05,2025-01-17,META,406.0,332.75
17,META250117C00090000,2023-11-16,90.0,250.0,1.0000000000000003e-05,2025-01-17,META,428.0,334.19000244140625
18,META250117C00095000,2023-11-30,95.0,234.55,1.0000000000000003e-05,2025-01-17,META,414.0,327.1499938964844
19,META250117C00100000,2023-12-12,100.0,235.7,1.0000000000000003e-05,2025-01-17,META,402.0,334.2200012207031
20,META250117C00105000,2023-12-13,105.0,235.68,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
21,META250117C00110000,2023-11-15,110.0,232.0,1.0000000000000003e-05,2025-01-17,META,429.0,332.7099914550781
22,META250117C00115000,2023-11-20,115.0,231.0,1.0000000000000003e-05,2025-01-17,META,424.0,339.9700012207031
23,META250117C00120000,2023-12-11,120.0,213.18,1.0000000000000003e-05,2025-01-17,META,403.0,325.2799987792969
24,META250117C00125000,2023-11-21,125.0,222.6,1.0000000000000003e-05,2025-01-17,META,423.0,336.9800109863281
25,META250117C00130000,2023-12-12,130.0,208.7,1.0000000000000003e-05,2025-01-17,META,402.0,334.2200012207031
26,META250117C00135000,2023-11-20,135.0,216.38,1.0000000000000003e-05,2025-01-17,META,424.0,339.9700012207031
27,META250117C00140000,2023-12-04,140.0,187.62,1.0000000000000003e-05,2025-01-17,META,410.0,320.0199890136719
28,META250117C00145000,2023-11-30,145.0,190.75,1.0000000000000003e-05,2025-01-17,META,414.0,327.1499938964844
29,META250117C00150000,2023-12-13,150.0,197.5,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
30,META250117C00155000,2023-12-04,155.0,174.73,1.0000000000000003e-05,2025-01-17,META,410.0,320.0199890136719
31,META250117C00160000,2023-12-12,160.0,178.95,1.0000000000000003e-05,2025-01-17,META,402.0,334.2200012207031
32,META250117C00165000,2023-12-11,165.0,172.15,1.0000000000000003e-05,2025-01-17,META,403.0,325.2799987792969
33,META250117C00170000,2023-12-13,170.0,179.25,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
34,META250117C00175000,2023-12-07,175.0,162.76,1.0000000000000003e-05,2025-01-17,META,407.0,326.5899963378906
35,META250117C00180000,2023-12-05,180.0,155.0,1.0000000000000003e-05,2025-01-17,META,409.0,318.2900085449219
36,META250117C00185000,2023-12-11,185.0,155.35,1.0000000000000003e-05,2025-01-17,META,403.0,325.2799987792969
37,META250117C00190000,2023-12-11,190.0,153.4,1.0000000000000003e-05,2025-01-17,META,403.0,325.2799987792969
38,META250117C00195000,2023-12-12,195.0,155.67,1.0000000000000003e-05,2025-01-17,META,402.0,334.2200012207031
39,META250117C00200000,2023-12-13,200.0,151.1,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
40,META250117C00210000,2023-12-13,210.0,146.03,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
41,META250117C00220000,2023-12-13,220.0,137.26,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
42,META250117C00230000,2023-12-13,230.0,127.1,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
43,META250117C00240000,2023-12-13,240.0,119.66,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
44,META250117C00250000,2023-12-13,250.0,113.39,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
45,META250117C00260000,2023-12-13,260.0,104.15,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
46,META250117C00270000,2023-12-13,270.0,96.73,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
47,META250117C00280000,2023-12-13,280.0,91.0,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
48,META250117C00290000,2023-12-13,290.0,85.3,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
49,META250117C00300000,2023-12-13,300.0,79.15,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
50,META250117C00310000,2023-12-13,310.0,72.58,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
51,META250117C00320000,2023-12-13,320.0,66.27,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
52,META250117C00330000,2023-12-13,330.0,60.6,1.0000000000000003e-05,2025-01-17,META,401.0,334.739990234375
53,META250117C00340000,2023-12-13,340.0,55.68,0.0039162109375,2025-01-17,META,401.0,334.739990234375
54,META250117C00350000,2023-12-13,350.0,51.2,0.007822421875,2025-01-17,META,401.0,334.739990234375
55,META250117C00360000,2023-12-13,360.0,46.6,0.015634843750000002,2025-01-17,META,401.0,334.739990234375
56,META250117C00370000,2023-12-13,370.0,43.48,0.015634843750000002,2025-01-17,META,401.0,334.739990234375
57,META250117C00380000,2023-12-13,380.0,38.89,0.0312596875,2025-01-17,META,401.0,334.739990234375
58,META250117C00390000,2023-12-13,390.0,35.69,0.0312596875,2025-01-17,META,401.0,334.739990234375
59,META250117C00395000,2023-12-11,395.0,30.65,0.0312596875,2025-01-17,META,403.0,325.2799987792969
60,META250117C00400000,2023-12-13,400.0,32.3,0.0312596875,2025-01-17,META,401.0,334.739990234375
61,META250117C00405000,2023-12-13,405.0,30.7,0.0312596875,2025-01-17,META,401.0,334.739990234375
62,META250117C00410000,2023-12-13,410.0,30.65,0.0312596875,2025-01-17,META,401.0,334.739990234375
63,META250117C00415000,2023-12-12,415.0,26.67,0.0312596875,2025-01-17,META,402.0,334.2200012207031
64,META250117C00420000,2023-12-13,420.0,26.8,0.0312596875,2025-01-17,META,401.0,334.739990234375
65,META250117C00425000,2023-12-13,425.0,25.96,0.062509375,2025-01-17,META,401.0,334.739990234375
66,META250117C00430000,2023-12-13,430.0,24.99,0.062509375,2025-01-17,META,401.0,334.739990234375
67,META250117C00435000,2023-12-13,435.0,23.5,0.062509375,2025-01-17,META,401.0,334.739990234375
68,META250117C00440000,2023-12-13,440.0,22.5,0.062509375,2025-01-17,META,401.0,334.739990234375
69,META250117C00445000,2023-12-12,445.0,18.7,0.062509375,2025-01-17,META,402.0,334.2200012207031
70,META250117C00450000,2023-12-13,450.0,20.2,0.062509375,2025-01-17,META,401.0,334.739990234375
71,META250117C00455000,2023-12-12,455.0,17.51,0.062509375,2025-01-17,META,402.0,334.2200012207031
72,META250117C00460000,2023-12-12,460.0,18.25,0.062509375,2025-01-17,META,402.0,334.2200012207031
73,META250117C00465000,2023-12-08,465.0,17.28,0.062509375,2025-01-17,META,406.0,332.75
74,META250117C00470000,2023-12-12,470.0,15.5,0.062509375,2025-01-17,META,402.0,334.2200012207031
75,META250117C00475000,2023-12-13,475.0,16.0,0.062509375,2025-01-17,META,401.0,334.739990234375
76,META250117C00480000,2023-12-13,480.0,15.13,0.062509375,2025-01-17,META,401.0,334.739990234375
77,META250117C00485000,2023-12-12,485.0,14.25,0.062509375,2025-01-17,META,402.0,334.2200012207031
78,META250117C00490000,2023-12-13,490.0,13.73,0.062509375,2025-01-17,META,401.0,334.739990234375
79,META250117C00495000,2023-12-12,495.0,12.25,0.062509375,2025-01-17,META,402.0,334.2200012207031
80,META250117C00500000,2023-12-13,500.0,12.2,0.062509375,2025-01-17,META,401.0,334.739990234375
81,META250117C00505000,2023-12-11,505.0,10.37,0.062509375,2025-01-17,META,403.0,325.2799987792969
82,META250117C00510000,2023-12-12,510.0,10.98,0.062509375,2025-01-17,META,402.0,334.2200012207031
83,META250117C00515000,2023-11-27,515.0,12.15,0.062509375,2025-01-17,META,417.0,334.70001220703125
84,META250117C00520000,2023-12-05,520.0,8.35,0.062509375,2025-01-17,META,409.0,318.2900085449219
85,META250117C00525000,2023-12-12,525.0,9.12,0.062509375,2025-01-17,META,402.0,334.2200012207031
86,META250117C00530000,2023-12-13,530.0,9.43,0.062509375,2025-01-17,META,401.0,334.739990234375
87,META250117C00535000,2023-12-08,535.0,8.9,0.062509375,2025-01-17,META,406.0,332.75
88,META250117C00540000,2023-12-13,540.0,8.58,0.062509375,2025-01-17,META,401.0,334.739990234375
89,META250117C00545000,2023-12-05,545.0,6.6,0.062509375,2025-01-17,META,409.0,318.2900085449219
90,META250117C00550000,2023-12-13,550.0,7.75,0.12500875,2025-01-17,META,401.0,334.739990234375
91,META250117C00555000,2023-12-06,555.0,6.0,0.12500875,2025-01-17,META,408.0,317.45001220703125
92,META250117C00560000,2023-12-11,560.0,6.05,0.12500875,2025-01-17,META,403.0,325.2799987792969
93,META250117C00570000,2023-12-13,570.0,6.42,0.12500875,2025-01-17,META,401.0,334.739990234375
94,META250117C00580000,2023-12-08,580.0,5.8,0.12500875,2025-01-17,META,406.0,332.75
95,META250117C00590000,2023-12-07,590.0,5.0,0.12500875,2025-01-17,META,407.0,326.5899963378906
96,META250117C00600000,2023-12-13,600.0,4.9,0.12500875,2025-01-17,META,401.0,334.739990234375
97,META250117C00610000,2023-12-13,610.0,4.5,0.12500875,2025-01-17,META,401.0,334.739990234375
98,META250117C00620000,2023-12-13,620.0,4.35,0.12500875,2025-01-17,META,401.0,334.739990234375
99,META250117C00630000,2023-12-07,630.0,3.5,0.12500875,2025-01-17,META,407.0,326.5899963378906
100,META250117C00640000,2023-12-11,640.0,3.25,0.12500875,2025-01-17,META,403.0,325.2799987792969
101,META250117C00650000,2023-12-13,650.0,3.28,0.12500875,2025-01-17,META,401.0,334.739990234375
0,META250620C00005000,2023-11-30,5.0,325.71,1.0000000000000003e-05,2025-06-20,META,568.0,327.1499938964844
1,META250620C00015000,2023-06-30,15.0,274.71,1.0000000000000003e-05,2025-06-20,META,721.0,286.9800109863281
2,META250620C00025000,2023-06-21,25.0,259.9,1.0000000000000003e-05,2025-06-20,META,730.0,281.6400146484375
3,META250620C00030000,2023-05-26,30.0,232.0,1.0000000000000003e-05,2025-06-20,META,756.0,262.0400085449219
4,META250620C00035000,2023-03-28,35.0,169.5,1.0000000000000003e-05,2025-06-20,META,815.0,200.67999267578125
5,META250620C00040000,2023-08-14,40.0,263.0,1.0000000000000003e-05,2025-06-20,META,676.0,306.19000244140625
6,META250620C00050000,2023-08-16,50.0,255.59,1.0000000000000003e-05,2025-06-20,META,674.0,294.2900085449219
7,META250620C00055000,2023-09-12,55.0,252.1,1.0000000000000003e-05,2025-06-20,META,647.0,301.6600036621094
8,META250620C00060000,2023-09-12,60.0,248.25,1.0000000000000003e-05,2025-06-20,META,647.0,301.6600036621094
9,META250620C00065000,2023-10-11,65.0,267.5,0.5283250292968751,2025-06-20,META,618.0,327.82000732421875
10,META250620C00070000,2023-09-21,70.0,234.36,1.0000000000000003e-05,2025-06-20,META,638.0,295.7300109863281
11,META250620C00075000,2023-03-23,75.0,141.95,1.0000000000000003e-05,2025-06-20,META,820.0,204.27999877929688
12,META250620C00080000,2023-09-11,80.0,234.13,0.6214637463378907,2025-06-20,META,648.0,307.55999755859375
13,META250620C00085000,2023-07-11,85.0,223.0,1.0000000000000003e-05,2025-06-20,META,710.0,298.2900085449219
14,META250620C00090000,2023-06-30,90.0,208.25,0.51758294921875,2025-06-20,META,721.0,286.9800109863281
15,META250620C00095000,2023-11-03,95.0,230.45,1.0000000000000003e-05,2025-06-20,META,595.0,314.6000061035156
16,META250620C00100000,2023-12-12,100.0,242.9,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
17,META250620C00105000,2023-10-11,105.0,232.5,0.6390416955566407,2025-06-20,META,618.0,327.82000732421875
18,META250620C00110000,2023-12-12,110.0,229.9,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
19,META250620C00115000,2023-10-18,115.0,219.17,0.7799094274902343,2025-06-20,META,611.0,316.9700012207031
20,META250620C00120000,2023-12-11,120.0,216.08,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
21,META250620C00125000,2023-10-03,125.0,193.84,1.0000000000000003e-05,2025-06-20,META,626.0,300.94000244140625
22,META250620C00130000,2023-10-23,130.0,201.34,0.8418289743041992,2025-06-20,META,606.0,314.010009765625
23,META250620C00135000,2023-07-27,135.0,204.44,1.0000000000000003e-05,2025-06-20,META,694.0,311.7099914550781
24,META250620C00140000,2023-11-21,140.0,212.04,1.0000000000000003e-05,2025-06-20,META,577.0,336.9800109863281
25,META250620C00145000,2023-10-20,145.0,185.6,0.6939117523193359,2025-06-20,META,609.0,308.6499938964844
26,META250620C00150000,2023-12-11,150.0,185.88,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
27,META250620C00155000,2023-11-08,155.0,183.2,0.6208228836059572,2025-06-20,META,590.0,319.7799987792969
28,META250620C00160000,2023-11-30,160.0,180.1,1.0000000000000003e-05,2025-06-20,META,568.0,327.1499938964844
29,META250620C00165000,2023-12-12,165.0,179.2,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
30,META250620C00170000,2023-12-11,170.0,169.23,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
31,META250620C00175000,2023-12-01,175.0,168.2,1.0000000000000003e-05,2025-06-20,META,567.0,324.82000732421875
32,META250620C00180000,2023-12-05,180.0,158.99,1.0000000000000003e-05,2025-06-20,META,563.0,318.2900085449219
33,META250620C00185000,2023-12-13,185.0,170.0,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
34,META250620C00190000,2023-12-11,190.0,156.78,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
35,META250620C00195000,2023-12-11,195.0,154.43,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
36,META250620C00200000,2023-12-13,200.0,159.07,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
37,META250620C00205000,2023-12-05,205.0,138.0,1.0000000000000003e-05,2025-06-20,META,563.0,318.2900085449219
38,META250620C00210000,2023-12-13,210.0,150.2,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
39,META250620C00215000,2023-12-12,215.0,142.1,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
40,META250620C00220000,2023-12-11,220.0,130.29,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
41,META250620C00225000,2023-12-12,225.0,138.44,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
42,META250620C00230000,2023-12-08,230.0,133.87,1.0000000000000003e-05,2025-06-20,META,560.0,332.75
43,META250620C00235000,2023-12-01,235.0,122.0,1.0000000000000003e-05,2025-06-20,META,567.0,324.82000732421875
44,META250620C00240000,2023-12-12,240.0,123.3,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
45,META250620C00245000,2023-12-01,245.0,115.35,1.0000000000000003e-05,2025-06-20,META,567.0,324.82000732421875
46,META250620C00250000,2023-12-13,250.0,121.03,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
47,META250620C00260000,2023-12-04,260.0,102.22,1.0000000000000003e-05,2025-06-20,META,564.0,320.0199890136719
48,META250620C00270000,2023-12-11,270.0,97.48,1.0000000000000003e-05,2025-06-20,META,557.0,325.2799987792969
49,META250620C00280000,2023-12-13,280.0,101.8,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
50,META250620C00290000,2023-12-13,290.0,95.47,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
51,META250620C00300000,2023-12-13,300.0,88.5,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
52,META250620C00310000,2023-12-07,310.0,78.38,1.0000000000000003e-05,2025-06-20,META,561.0,326.5899963378906
53,META250620C00320000,2023-12-13,320.0,80.01,1.0000000000000003e-05,2025-06-20,META,555.0,334.739990234375
54,META250620C00330000,2023-12-12,330.0,73.4,1.0000000000000003e-05,2025-06-20,META,556.0,334.2200012207031
55,META250620C00340000,2023-12-13,340.0,69.35,0.0039162109375,2025-06-20,META,555.0,334.739990234375
56,META250620C00350000,2023-12-13,350.0,64.7,0.007822421875,2025-06-20,META,555.0,334.739990234375
57,META250620C00360000,2023-12-11,360.0,52.8,0.015634843750000002,2025-06-20,META,557.0,325.2799987792969
58,META250620C00370000,2023-12-11,370.0,51.33,0.015634843750000002,2025-06-20,META,557.0,325.2799987792969
59,META250620C00380000,2023-12-12,380.0,50.0,0.015634843750000002,2025-06-20,META,556.0,334.2200012207031
60,META250620C00390000,2023-12-11,390.0,41.99,0.0312596875,2025-06-20,META,557.0,325.2799987792969
61,META250620C00395000,2023-12-13,395.0,46.64,0.0312596875,2025-06-20,META,555.0,334.739990234375
62,META250620C00400000,2023-12-13,400.0,44.82,0.0312596875,2025-06-20,META,555.0,334.739990234375
63,META250620C00405000,2023-12-06,405.0,37.25,0.0312596875,2025-06-20,META,562.0,317.45001220703125
64,META250620C00410000,2023-12-08,410.0,39.65,0.0312596875,2025-06-20,META,560.0,332.75
65,META250620C00415000,2023-12-13,415.0,40.3,0.0312596875,2025-06-20,META,555.0,334.739990234375
66,META250620C00420000,2023-12-12,420.0,37.0,0.0312596875,2025-06-20,META,556.0,334.2200012207031
67,META250620C00425000,2023-12-08,425.0,36.1,0.0312596875,2025-06-20,META,560.0,332.75
68,META250620C00430000,2023-11-29,430.0,36.0,0.0312596875,2025-06-20,META,569.0,332.20001220703125
69,META250620C00435000,2023-11-30,435.0,32.95,0.0312596875,2025-06-20,META,568.0,327.1499938964844
70,META250620C00440000,2023-12-12,440.0,32.22,0.0312596875,2025-06-20,META,556.0,334.2200012207031
71,META250620C00445000,2023-11-30,445.0,29.66,0.062509375,2025-06-20,META,568.0,327.1499938964844
72,META250620C00450000,2023-12-13,450.0,31.5,0.062509375,2025-06-20,META,555.0,334.739990234375
73,META250620C00455000,2023-09-12,455.0,29.89,0.4391382991027832,2025-06-20,META,647.0,301.6600036621094
74,META250620C00460000,2023-12-05,460.0,24.25,0.062509375,2025-06-20,META,563.0,318.2900085449219
75,META250620C00465000,2023-11-30,465.0,25.35,0.062509375,2025-06-20,META,568.0,327.1499938964844
76,META250620C00470000,2023-11-22,470.0,30.83,0.062509375,2025-06-20,META,576.0,341.489990234375
77,META250620C00475000,2023-12-08,475.0,25.47,0.062509375,2025-06-20,META,560.0,332.75
78,META250620C00480000,2023-12-06,480.0,20.72,0.062509375,2025-06-20,META,562.0,317.45001220703125
79,META250620C00485000,2023-12-04,485.0,20.32,0.062509375,2025-06-20,META,564.0,320.0199890136719
80,META250620C00490000,2023-12-04,490.0,19.39,0.062509375,2025-06-20,META,564.0,320.0199890136719
81,META250620C00495000,2023-11-22,495.0,25.57,0.062509375,2025-06-20,META,576.0,341.489990234375
82,META250620C00500000,2023-12-04,500.0,18.07,0.062509375,2025-06-20,META,564.0,320.0199890136719
83,META250620C00510000,2023-12-12,510.0,19.05,0.062509375,2025-06-20,META,556.0,334.2200012207031
